ann;mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
2012.0;1.0;1.0;7.0;0.016952102841208468;0.060016850324706474;11.888707495864189;9713.32793428274;0.0
2012.0;1.0;1.0;10.0;0.09823182747704952;0.00606572643737312;11.888707495864189;9713.32793428274;0.0
2012.0;1.0;1.0;13.0;0.287485590497563;0.15041342182968084;11.888707495864189;9713.32793428274;0.0
2012.0;1.0;1.0;16.0;0.06685042338872198;0.17008268285795616;11.888707495864189;9713.32793428274;0.0
2012.0;1.0;2.0;6.0;-0.0015190099109740507;0.18963190173514105;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;2.0;7.0;0.01848853037973433;0.06985303784377343;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;2.0;8.0;0.05113861888436124;0.08338660966285902;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;2.0;9.0;0.079147238807007;0.28161467765457043;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;2.0;10.0;0.12326114416949813;0.03985533101431325;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;2.0;11.0;0.1793430620215598;0.053156382817945096;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;2.0;12.0;0.2038732883997357;0.048121668554491764;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;2.0;13.0;0.17509701829549046;0.046055826898184354;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;2.0;16.0;0.2059019351520472;0.3826919943927722;11.889135297135036;9720.096256442304;0.0
2012.0;1.0;3.0;6.0;0.003038398213396425;0.7770426403543457;11.889603594124653;9727.372585184192;0.0
2012.0;1.0;3.0;7.0;0.06931353344101762;0.39523399349078747;11.889603594124653;9727.372585184192;0.0
2012.0;1.0;3.0;8.0;0.3050212548083842;1.0;11.889603594124653;9727.372585184192;0.0
2012.0;1.0;3.0;9.0;0.4470108665803947;1.0;11.889603594124653;9727.372585184192;0.0
2012.0;1.0;3.0;10.0;0.6578344757896318;0.761529906264362;11.889603594124653;9727.372585184192;0.0
2012.0;1.0;3.0;13.0;0.7516884612870568;0.5814456362863965;11.889603594124653;9727.372585184192;0.0
2012.0;1.0;3.0;16.0;0.06870295142069519;0.17291519222432072;11.889603594124653;9727.372585184192;0.0
2012.0;1.0;4.0;7.0;0.08315298081564365;0.4838339411770214;11.890112017568246;9735.147482412916;0.0
2012.0;1.0;4.0;10.0;0.5740936462366513;0.6484796958927044;11.890112017568246;9735.147482412916;0.0
2012.0;1.0;4.0;13.0;0.5626823136939189;0.405945346500496;11.890112017568246;9735.147482412916;0.0
2012.0;1.0;4.0;16.0;0.12894638297630126;0.2650272041334959;11.890112017568246;9735.147482412916;0.0
2012.0;1.0;5.0;7.0;0.06619500849393915;0.3752692405862782;11.890660168419386;9743.410739787929;0.0
2012.0;1.0;5.0;10.0;0.40486274148572104;0.42001779163876385;11.890660168419386;9743.410739787929;0.0
2012.0;1.0;5.0;13.0;0.6163920357907584;0.4558171200504572;11.890660168419386;9743.410739787929;0.0
2012.0;1.0;5.0;16.0;0.2392165102063879;0.43362987184953844;11.890660168419386;9743.410739787929;0.0
2012.0;1.0;6.0;7.0;0.07848630849118515;0.45395797050973224;11.891247618883208;9752.151396869649;0.0
2012.0;1.0;6.0;10.0;0.3817906142971861;0.3888703950066907;11.891247618883208;9752.151396869649;0.0
2012.0;1.0;6.0;13.0;0.4171076384931797;0.2707730359245747;11.891247618883208;9752.151396869649;0.0
2012.0;1.0;6.0;16.0;0.06718387075534875;0.17059252280253928;11.891247618883208;9752.151396869649;0.0
2012.0;1.0;7.0;7.0;0.021538375681023843;0.08937810462070164;11.891873913511604;9761.357760666286;0.0
2012.0;1.0;7.0;10.0;0.10845699912180534;0.01986971920525716;11.891873913511604;9761.357760666286;0.0
2012.0;1.0;7.0;13.0;0.16900514944383482;0.040399266186176695;11.891873913511604;9761.357760666286;0.0
2012.0;1.0;7.0;16.0;0.14139485342331246;0.28406087516546097;11.891873913511604;9761.357760666286;0.0
2012.0;1.0;8.0;7.0;0.0522900778407534;0.2862500698705647;11.892538570355091;9771.017426532597;0.0
