ann;mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
2013.0;1.0;1.0;7.0;0.054160311953628616;0.22071999594717862;11.901606124786424;9740.701088730277;0.0
2013.0;1.0;1.0;10.0;0.08718624204739665;0.13399559125466912;11.901606124786424;9740.701088730277;0.0
2013.0;1.0;1.0;13.0;0.4195662021960237;0.2514818383507739;11.901606124786424;9740.701088730277;0.0
2013.0;1.0;1.0;16.0;0.4418898153528011;0.8055900097257608;11.901606124786424;9740.701088730277;0.0
2013.0;1.0;2.0;7.0;0.0875868874520408;0.38732899081079;11.901984338742793;9747.386530213531;0.0
2013.0;1.0;2.0;10.0;0.18519897779129146;0.22501493331301095;11.901984338742793;9747.386530213531;0.0
2013.0;1.0;2.0;13.0;0.26286034439734474;0.13542146014329862;11.901984338742793;9747.386530213531;0.0
2013.0;1.0;2.0;16.0;0.3636465450079605;0.6596604217784455;11.901984338742793;9747.386530213531;0.0
2013.0;1.0;3.0;7.0;0.03184014559288575;0.1094689800383367;11.902398354553846;9754.57161185407;0.0
2013.0;1.0;3.0;10.0;0.8712121723186499;0.8620797916226194;11.902398354553846;9754.57161185407;0.0
2013.0;1.0;3.0;13.0;1.1929873491531953;0.8242973800954131;11.902398354553846;9754.57161185407;0.0
2013.0;1.0;3.0;16.0;0.16274878817818292;0.28497098530037834;11.902398354553846;9754.57161185407;0.0
2013.0;1.0;4.0;7.0;0.1209544382968288;0.5536437874783293;11.902847845777336;9762.246921741018;0.0
2013.0;1.0;4.0;10.0;0.8948755258818439;0.8840547202466273;11.902847845777336;9762.246921741018;0.0
2013.0;1.0;4.0;13.0;0.874360937378537;0.5883144859207363;11.902847845777336;9762.246921741018;0.0
2013.0;1.0;4.0;16.0;0.2715069273179592;0.48781310016388213;11.902847845777336;9762.246921741018;0.0
2013.0;1.0;5.0;7.0;0.08750414683809205;0.38691658450476396;11.903332459642732;9770.40228074398;0.0
2013.0;1.0;5.0;10.0;0.2067825268837916;0.24505845544075294;11.903332459642732;9770.40228074398;0.0
2013.0;1.0;5.0;13.0;0.5623161970864766;0.357206146483439;11.903332459642732;9770.40228074398;0.0
