ann;mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
2014.0;1.0;1.0;7.0;0.058916806947269786;0.18037402468740601;11.914842183422332;9768.668210021131;0.0
2014.0;1.0;1.0;10.0;0.15246399856411524;0.07614423594601394;11.914842183422332;9768.668210021131;0.0
2014.0;1.0;1.0;13.0;0.2474941942863277;0.1260480916362212;11.914842183422332;9768.668210021131;0.0
2014.0;1.0;1.0;16.0;0.052072342537571016;0.05351467040268118;11.914842183422332;9768.668210021131;0.0
2014.0;1.0;2.0;7.0;0.024541473089363226;0.035952940865130456;11.915169515080676;9775.268262716707;0.0
2014.0;1.0;2.0;10.0;0.10533796870302227;0.032983066885905854;11.915169515080676;9775.268262716707;0.0
2014.0;1.0;2.0;13.0;0.22504263354537468;0.10842770735175083;11.915169515080676;9775.268262716707;0.0
2014.0;1.0;2.0;16.0;0.04133903733395745;0.030369765541695775;11.915169515080676;9775.268262716707;0.0
2014.0;1.0;3.0;7.0;0.03434755231249534;0.07715121970384205;11.915527832118842;9782.35934041683;0.0
2014.0;1.0;3.0;10.0;0.10081861696673594;0.028843942395536077;11.915527832118842;9782.35934041683;0.0
2014.0;1.0;3.0;13.0;0.2607735796387488;0.136469989502075;11.915527832118842;9782.35934041683;0.0
2014.0;1.0;3.0;16.0;0.052173485487389225;0.0537327713423725;11.915527832118842;9782.35934041683;0.0
2014.0;1.0;4.0;7.0;0.05559260835899923;0.1664080697691794;11.915916852027662;9789.932058606835;0.0
2014.0;1.0;4.0;10.0;0.3023538985316185;0.21342342818794777;11.915916852027662;9789.932058606835;0.0
2014.0;1.0;4.0;13.0;0.21041239993945196;0.09694563974485591;11.915916852027662;9789.932058606835;0.0
2014.0;1.0;4.0;16.0;0.03781691462777425;0.02277478958630399;11.915916852027662;9789.932058606835;0.0
2014.0;1.0;5.0;7.0;0.1013411911826598;0.35861158238194585;11.916336269512724;9797.976268700695;0.0
2014.0;1.0;5.0;10.0;0.6336278269579849;0.5168262412863847;11.916336269512724;9797.976268700695;0.0
2014.0;1.0;5.0;13.0;0.9570096818901268;0.6828884686420829;11.916336269512724;9797.976268700695;0.0
2014.0;1.0;5.0;16.0;0.20728834318265707;0.38821674955568025;11.916336269512724;9797.976268700695;0.0
2014.0;1.0;6.0;7.0;0.14215571862041712;0.5300856490083313;11.916785757284694;9806.481076217406;0.0
2014.0;1.0;6.0;10.0;1.0229217017041483;0.8733676005205446;11.916785757284694;9806.481076217406;0.0
2014.0;1.0;6.0;13.0;0.6049898559325532;0.40661704677114535;11.916785757284694;9806.481076217406;0.0
2014.0;1.0;6.0;16.0;0.08479692586143475;0.12408075915894055;11.916785757284694;9806.481076217406;0.0
2014.0;1.0;7.0;7.0;0.07513604096736963;0.24851588959648457;11.917264966897106;9815.434860357427;0.0
2014.0;1.0;7.0;10.0;0.8279776966349077;0.694824846444954;11.917264966897106;9815.434860357427;0.0
2014.0;1.0;7.0;11.0;0.7754831202620636;0.564263254942892;11.917264966897106;9815.434860357427;0.0
2014.0;1.0;7.0;12.0;0.7022991466268717;0.4953016572028231;11.917264966897106;9815.434860357427;0.0
2014.0;1.0;7.0;13.0;0.7483909838327288;0.5191608030641575;11.917264966897106;9815.434860357427;0.0
2014.0;1.0;7.0;14.0;0.24982376166848225;0.1705823940920639;11.917264966897106;9815.434860357427;0.0
2014.0;1.0;7.0;15.0;0.1100035279793865;0.06715439333945429;11.917264966897106;9815.434860357427;0.0
2014.0;1.0;7.0;16.0;0.1769734706339521;0.32284687255111544;11.917264966897106;9815.434860357427;0.0
2014.0;1.0;8.0;7.0;0.07347558449207235;0.24153981411185357;11.917773529627492;9824.825294929738;0.0
2014.0;1.0;8.0;10.0;0.14766033420045294;0.07174471894194699;11.917773529627492;9824.825294929738;0.0
2014.0;1.0;8.0;13.0;0.1988379679884593;0.08786181963969358;11.917773529627492;9824.825294929738;0.0
2014.0;1.0;8.0;16.0;0.05241724830696883;0.054258412527523565;11.917773529627492;9824.825294929738;0.0
2014.0;1.0;9.0;7.0;0.035907732615738146;0.08370600492524193;11.918311057397585;9834.639370576535;0.0
2014.0;1.0;9.0;10.0;0.33328930696550074;0.241756143617062;11.918311057397585;9834.639370576535;0.0
2014.0;1.0;9.0;13.0;0.3267766846309835;0.18827040050023047;11.918311057397585;9834.639370576535;0.0
2014.0;1.0;9.0;16.0;0.12663749778595235;0.21430423069463747;11.918311057397585;9834.639370576535;0.0
2014.0;1.0;10.0;7.0;0.08973409843158711;0.30984670573915407;11.918877143728222;9844.86341823947;0.0
2014.0;1.0;10.0;10.0;0.9594442037198829;0.8152306636708423;11.918877143728222;9844.86341823947;0.0
2014.0;1.0;10.0;13.0;0.35794626011437075;0.21273283784870742;11.918877143728222;9844.86341823947;0.0
2014.0;1.0;10.0;16.0;0.2716046297058578;0.5269060260042988;11.918877143728222;9844.86341823947;0.0
2014.0;1.0;11.0;7.0;0.0799125876908544;0.26858359446838187;11.919471364724524;9855.483133807986;0.0
2014.0;1.0;11.0;10.0;0.3063531439215937;0.21708620451131647;11.919471364724524;9855.483133807986;0.0
2014.0;1.0;11.0;13.0;0.21765525490702894;0.10262996117435018;11.919471364724524;9855.483133807986;0.0
2014.0;1.0;11.0;14.0;0.17457860193549132;0.0935864380728793;11.919471364724524;9855.483133807986;0.0
2014.0;1.0;11.0;15.0;0.09625135476177474;0.04653472584957736;11.919471364724524;9855.483133807986;0.0
2014.0;1.0;11.0;16.0;0.07067817747273272;0.09363560903848336;11.919471364724524;9855.483133807986;0.0
