ann;mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
2013.0;1.0;1.0;7.0;0.017480972035286587;0.014322794593158546;11.934302640561533;9809.55925848354;21.4
2013.0;1.0;1.0;10.0;0.3581074368895891;0.40547628374251293;11.934302640561533;9809.55925848354;358.6
2013.0;1.0;1.0;13.0;0.7902395017790839;0.5194268636736055;11.934302640561533;9809.55925848354;526.7
2013.0;1.0;1.0;16.0;0.3031807607533619;0.5372247031528479;11.934302640561533;9809.55925848354;0.0
2013.0;1.0;2.0;7.0;0.09532442580229693;0.34207727740171257;11.934555165437795;9816.033151135507;10.7
2013.0;1.0;2.0;10.0;0.6595041020060363;0.7003059636056169;11.934555165437795;9816.033151135507;195.3
2013.0;1.0;2.0;13.0;0.9474463312105028;0.6388847290640098;11.934555165437795;9816.033151135507;277.9
2013.0;1.0;2.0;16.0;0.3193653079274683;0.5685832339851461;11.934555165437795;9816.033151135507;0.0
2013.0;1.0;3.0;7.0;0.0746491831307806;0.25502559687085735;11.934831594501928;9822.98534826126;0.0
2013.0;1.0;3.0;10.0;0.27974348258526394;0.3288197635005764;11.934831594501928;9822.98534826126;332.4
2013.0;1.0;3.0;13.0;1.119971031972177;0.7699822936841186;11.934831594501928;9822.98534826126;0.0
2013.0;1.0;3.0;16.0;0.3779679546763528;0.6821293768064477;11.934831594501928;9822.98534826126;0.0
2013.0;1.0;4.0;7.0;0.0714509830052404;0.2415597962500104;11.935131709822755;9830.40650659188;0.0
2013.0;1.0;4.0;10.0;0.9256276476960328;0.9606310728748308;11.935131709822755;9830.40650659188;0.0
2013.0;1.0;4.0;13.0;1.1039962318197525;0.7578434093039115;11.935131709822755;9830.40650659188;228.4
2013.0;1.0;4.0;16.0;0.2828713642822317;0.4978740294160974;11.935131709822755;9830.40650659188;0.0
2013.0;1.0;5.0;7.0;0.0857140908484892;0.3016136261892441;11.935455275892027;9838.286523495213;0.0
2013.0;1.0;5.0;10.0;0.8928030149058056;0.9285216400334702;11.935455275892027;9838.286523495213;0.0
2013.0;1.0;5.0;13.0;0.6747194537841362;0.43164582774034393;11.935455275892027;9838.286523495213;497.6
2013.0;1.0;5.0;16.0;0.3326979052177721;0.5944159408693714;11.935455275892027;9838.286523495213;0.0
2013.0;1.0;6.0;7.0;0.08251233732933366;0.2881328642501327;11.935802040234025;9846.614555171685;14.6
2013.0;1.0;6.0;10.0;0.7950350428589429;0.8328838867480957;11.935802040234025;9846.614555171685;266.3
2013.0;1.0;6.0;13.0;0.6008344043297934;0.3755022726288872;11.935802040234025;9846.614555171685;384.8
2013.0;1.0;6.0;16.0;0.1789088748304458;0.2964404708614191;11.935802040234025;9846.614555171685;0.0
2013.0;1.0;7.0;7.0;0.042828290891768976;0.12104592904265614;11.936171734051804;9855.379036249244;12.6
2013.0;1.0;7.0;10.0;0.36599945117970906;0.4131963427741287;11.936171734051804;9855.379036249244;413.0
2013.0;1.0;7.0;13.0;0.6366133543516719;0.40268987644344106;11.936171734051804;9855.379036249244;503.4
2013.0;1.0;7.0;16.0;0.3723426860731634;0.6712300815073308;11.936171734051804;9855.379036249244;422.7
2013.0;1.0;8.0;7.0;0.04281308916634148;0.12098192322824046;11.936564072906867;9864.567700727808;37.9
2013.0;1.0;8.0;10.0;0.2165104925177952;0.2669645262796344;11.936564072906867;9864.567700727808;442.2
2013.0;1.0;8.0;13.0;0.8025126861636985;0.5287529750991178;11.936564072906867;9864.567700727808;213.8
2013.0;1.0;8.0;16.0;0.28218118187085434;0.49653675959975596;11.936564072906867;9864.567700727808;0.0
2013.0;1.0;9.0;7.0;0.1252218567297312;0.46795834429597805;11.936978757428935;9874.167604219878;0.0
2013.0;1.0;9.0;10.0;0.4523994683581274;0.49771383202716324;11.936978757428935;9874.167604219878;279.9
2013.0;1.0;9.0;13.0;0.948877951547944;0.6399725845355485;11.936978757428935;9874.167604219878;391.6
2013.0;1.0;9.0;16.0;0.3392857990507376;0.6071803802854753;11.936978757428935;9874.167604219878;0.0
2013.0;1.0;10.0;7.0;0.0633793451552454;0.20757472286334863;11.93741547405257;9884.165147430856;0.0
2013.0;1.0;10.0;10.0;0.7228208604660551;0.7622431440303719;11.93741547405257;9884.165147430856;169.1
2013.0;1.0;10.0;13.0;1.288756703593315;0.8982386557853773;11.93741547405257;9884.165147430856;139.0
2013.0;1.0;10.0;16.0;0.4498294140734325;0.8213652643425905;11.93741547405257;9884.165147430856;0.0
2013.0;1.0;11.0;7.0;0.06968986788375865;0.2341447427307356;11.937873895777082;9894.546100819389;0.0
2013.0;1.0;11.0;10.0;0.6274831874257271;0.6689827371492496;11.937873895777082;9894.546100819389;0.0
2013.0;1.0;11.0;13.0;1.0897980774222975;0.7470545572995954;11.937873895777082;9894.546100819389;0.0
2013.0;1.0;11.0;16.0;0.3772692769543472;0.6807756468162504;11.937873895777082;9894.546100819389;214.8
2013.0;1.0;12.0;7.0;0.030081141453977788;0.06737493721113505;11.938353682946339;9905.295630374938;16.5
2013.0;1.0;12.0;10.0;0.4716196076457109;0.5165151930538128;11.938353682946339;9905.295630374938;530.6
2013.0;1.0;12.0;13.0;0.535667881830011;0.3259837262597818;11.938353682946339;9905.295630374938;655.0
2013.0;1.0;12.0;16.0;0.4987176061125346;0.9160890685307139;11.938353682946339;9905.295630374938;0.0
2013.0;1.0;13.0;7.0;0.05538945325872344;0.1739338351648301;11.938854484044935;9916.398324447337;0.0
2013.0;1.0;13.0;10.0;0.1557436646141285;0.2075217172153323;11.938854484044935;9916.398324447337;0.0
2013.0;1.0;13.0;13.0;0.4332262042743328;0.24814064417439455;11.938854484044935;9916.398324447337;563.7
2013.0;1.0;13.0;16.0;0.13370001600458706;0.20884559544520367;11.938854484044935;9916.398324447337;304.2
2013.0;1.0;14.0;7.0;0.1012399559539973;0.3669842083199118;11.939375936507346;9927.838221560118;21.4
2013.0;1.0;14.0;10.0;0.23791633732382414;0.287903969550921;11.939375936507346;9927.838221560118;0.0
2013.0;1.0;14.0;13.0;0.4944501577590107;0.29466332274054174;11.939375936507346;9927.838221560118;600.6
2013.0;1.0;14.0;16.0;0.14451760868698418;0.22980533006199405;11.939375936507346;9927.838221560118;0.0
2013.0;1.0;15.0;7.0;0.037948167802486735;0.10049850801021941;11.939917667536461;9939.598839137489;0.0
2013.0;1.0;15.0;10.0;0.8607546254518709;0.8971715373401274;11.939917667536461;9939.598839137489;0.0
2013.0;1.0;15.0;13.0;0.6822124113277636;0.4373395543860628;11.939917667536461;9939.598839137489;0.0
2013.0;1.0;15.0;16.0;0.051783440732434134;0.05012731783667855;11.939917667536461;9939.598839137489;0.0
2013.0;1.0;16.0;7.0;0.04899407481351618;0.14700653616615433;11.940479294928315;9951.663203072243;0.0
2013.0;1.0;16.0;10.0;0.1838191778092514;0.23498550671715823;11.940479294928315;9951.663203072243;258.5
2013.0;1.0;16.0;13.0;0.4403550897035741;0.2535577207675042;11.940479294928315;9951.663203072243;0.0
2013.0;1.0;16.0;16.0;0.16262324968547756;0.26488609539833574;11.940479294928315;9951.663203072243;0.0
2013.0;1.0;17.0;7.0;0.09952208276655347;0.3597512219757223;11.941060427899512;9964.01387806056;0.0
2013.0;1.0;17.0;10.0;0.8109414534469767;0.8484437202971138;11.941060427899512;9964.01387806056;100.1
2013.0;1.0;17.0;13.0;0.304187050114872;0.150086749420432;11.941060427899512;9964.01387806056;365.4
2013.0;1.0;17.0;16.0;0.4024045148452665;0.7294766777379303;11.941060427899512;9964.01387806056;0.0
2013.0;1.0;18.0;7.0;0.09000063839101753;0.3196618384003916;11.941660667914233;9976.632998627374;0.0
2013.0;1.0;18.0;10.0;1.1007100626582047;1.0;11.941660667914233;9976.632998627374;100.1
2013.0;1.0;18.0;13.0;1.0105441128667962;0.6868312866963476;11.941660667914233;9976.632998627374;120.5
2013.0;1.0;18.0;16.0;0.3329067965770315;0.5948206804063797;11.941660667914233;9976.632998627374;132.2
2013.0;1.0;19.0;7.0;0.04734549387321547;0.14006530004020423;11.942279609507706;9989.502300765329;0.0
2013.0;1.0;19.0;10.0;0.2616663394735065;0.311136494462348;11.942279609507706;9989.502300765329;519.9
2013.0;1.0;19.0;13.0;1.416597183141416;0.9953817051842838;11.942279609507706;9989.502300765329;236.2
2013.0;1.0;19.0;16.0;0.50868310224001;0.9353978149671024;11.942279609507706;9989.502300765329;170.1
2013.0;1.0;20.0;7.0;0.11041726396737088;0.4056246295234837;11.942916841103115;10002.6031541085;10.7
2013.0;1.0;20.0;10.0;0.929926263643306;0.9648360283712671;11.942916841103115;10002.6031541085;197.3
2013.0;1.0;20.0;13.0;1.3603693932745629;0.9526554968038478;11.942916841103115;10002.6031541085;201.2
2013.0;1.0;20.0;16.0;0.6775314167130597;1.0;11.942916841103115;10002.6031541085;111.8
2013.0;1.0;21.0;7.0;0.059909958189861626;0.19296710879337786;11.943571945819087;10015.916594561812;0.0
2013.0;1.0;21.0;10.0;0.5839443203042808;0.6263925172141395;11.943571945819087;10015.916594561812;208.0
2013.0;1.0;21.0;13.0;0.5639451965640295;0.3474710094097298;11.943571945819087;10015.916594561812;0.0
2013.0;1.0;21.0;16.0;0.21523679232230208;0.3668279898007287;11.943571945819087;10015.916594561812;255.6
2013.0;1.0;22.0;7.0;0.07090867946788076;0.23927646468118574;11.944244502265155;10029.423357306;0.0
2013.0;1.0;22.0;10.0;1.0273980809119474;1.0;11.944244502265155;10029.423357306;60.3
2013.0;1.0;22.0;13.0;0.8256195205352176;0.5463113287656515;11.944244502265155;10029.423357306;0.0
2013.0;1.0;22.0;16.0;0.22794239977066905;0.3914458662619336;11.944244502265155;10029.423357306;0.0
2013.0;1.0;23.0;7.0;0.0141741132086428;0.00039949402004264313;11.944934085322538;10043.103910098094;0.0
2013.0;1.0;23.0;10.0;0.9496351224786368;0.9841154604732867;11.944934085322538;10043.103910098094;103.0
2013.0;1.0;23.0;13.0;1.5055336239769008;1.0;11.944934085322538;10043.103910098094;72.9
2013.0;1.0;23.0;16.0;0.4525807838233907;0.8266962082489577;11.944934085322538;10043.103910098094;0.0
2013.0;1.0;24.0;7.0;0.023610557791848053;0.04013099184357251;11.945640266907954;10056.93848678693;15.5
2013.0;1.0;24.0;10.0;0.8221146312380164;0.8593734511549952;11.945640266907954;10056.93848678693;379.0
2013.0;1.0;24.0;13.0;1.2464851748704406;0.8661174902718484;11.945640266907954;10056.93848678693;482.0
2013.0;1.0;24.0;16.0;0.3504224634361202;0.6287583354634063;11.945640266907954;10056.93848678693;163.3
2013.0;1.0;25.0;7.0;0.047194674916411626;0.1394302872447427;11.946362616718224;10070.907120963831;13.6
2013.0;1.0;25.0;10.0;0.09087905460570833;0.1440704106262601;11.946362616718224;10070.907120963831;344.0
2013.0;1.0;25.0;13.0;0.4341865559711705;0.2488703934107554;11.946362616718224;10070.907120963831;0.0
2013.0;1.0;25.0;16.0;0.16182615514224644;0.2633416769143784;11.946362616718224;10070.907120963831;501.5
