ann;mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
2012.0;1.0;1.0;7.0;0.20856724174682292;0.6108263612317262;11.938529700648232;9818.405038508528;0.0
2012.0;1.0;1.0;10.0;0.3060416130241509;0.22142415052635123;11.938529700648232;9818.405038508528;0.0
2012.0;1.0;1.0;13.0;0.334975281786;0.2763664734506539;11.938529700648232;9818.405038508528;0.0
2012.0;1.0;1.0;16.0;0.3376931655036069;0.579845950208249;11.938529700648232;9818.405038508528;0.0
2012.0;1.0;2.0;6.0;-0.003035840422774127;0.12703629243467546;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;2.0;7.0;0.05251349675309139;0.12174880995752668;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;2.0;8.0;0.044785761691360115;0.05940420111280218;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;2.0;9.0;0.12061301531175632;0.3010549200787328;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;2.0;10.0;0.18143638676910653;0.1061299094067475;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;2.0;11.0;0.1364543978634586;0.03914431386398897;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;2.0;12.0;0.1808575023472251;0.04557082768329313;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;2.0;13.0;0.3040123343333734;0.25549674546269546;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;2.0;16.0;0.3757824301502402;0.6376922336237874;11.93876597699913;9824.851431771247;0.0
2012.0;1.0;3.0;6.0;-0.0030361504094372745;0.12700973801723434;11.939024619450267;9831.773358064442;0.0
2012.0;1.0;3.0;7.0;0.04786605085524663;0.10718356219952806;11.939024619450267;9831.773358064442;0.0
2012.0;1.0;3.0;8.0;0.20059596754407366;0.59606972552274;11.939024619450267;9831.773358064442;0.0
2012.0;1.0;3.0;9.0;0.4506322787162506;0.8604123767565105;11.939024619450267;9831.773358064442;0.0
2012.0;1.0;3.0;10.0;0.4955860061467476;0.3968050524382479;11.939024619450267;9831.773358064442;0.0
2012.0;1.0;3.0;13.0;0.4010210571322544;0.320882822171622;11.939024619450267;9831.773358064442;0.0
2012.0;1.0;3.0;16.0;0.3572630029394056;0.609566722536346;11.939024619450267;9831.773358064442;0.0
2012.0;1.0;4.0;7.0;0.0895286450023263;0.23775549769523185;11.939305424095602;9839.161483229997;0.0
2012.0;1.0;4.0;10.0;0.6429660239296318;0.5331722644498182;11.939305424095602;9839.161483229997;0.0
2012.0;1.0;4.0;13.0;0.6990539370575203;0.5217637345920102;11.939305424095602;9839.161483229997;0.0
2012.0;1.0;4.0;16.0;0.04814052409645843;0.14010146277992194;11.939305424095602;9839.161483229997;0.0
2012.0;1.0;5.0;7.0;0.043207031807123535;0.09258204380926177;11.939608170583167;9847.0057147817;0.0
2012.0;1.0;5.0;10.0;0.1749101665033162;0.1000913535970291;11.939608170583167;9847.0057147817;0.0
2012.0;1.0;5.0;13.0;0.2712685892089121;0.23342671950343954;11.939608170583167;9847.0057147817;0.0
2012.0;1.0;5.0;16.0;0.2478213597451807;0.4433573622767503;11.939608170583167;9847.0057147817;0.0
2012.0;1.0;6.0;7.0;0.09101335069241567;0.24240861398732053;11.939932622685445;9855.295220104936;0.0
2012.0;1.0;6.0;10.0;0.7921096765759923;0.6711713256968324;11.939932622685445;9855.295220104936;0.0
2012.0;1.0;6.0;13.0;0.20615006889590948;0.18953536168002852;11.939932622685445;9855.295220104936;0.0
2012.0;1.0;6.0;16.0;0.0534018673467106;0.14809188096268458;11.939932622685445;9855.295220104936;0.0
2012.0;1.0;7.0;7.0;0.02621519233478611;0.039329062016938324;11.94027852890398;9864.01844605522;0.0
2012.0;1.0;7.0;10.0;0.32854456214354905;0.24224559212755403;11.94027852890398;9864.01844605522;0.0
2012.0;1.0;7.0;13.0;0.8063055694853938;0.5940537644239196;11.94027852890398;9864.01844605522;0.0
2012.0;1.0;7.0;16.0;0.07931690917555906;0.1874491347260387;11.94027852890398;9864.01844605522;0.0
2012.0;1.0;8.0;7.0;0.055494768647581134;0.131092213782268;11.940645623105324;9873.163139906037;0.0
2012.0;1.0;8.0;10.0;0.7958758809246852;0.6746561046690652;11.940645623105324;9873.163139906037;0.0
2012.0;1.0;8.0;13.0;0.8682409082048748;0.635799585744557;11.940645623105324;9873.163139906037;0.0
2012.0;1.0;8.0;16.0;0.2864993053638046;0.5020976772957607;11.940645623105324;9873.163139906037;0.0
2012.0;1.0;9.0;7.0;0.02619620032217208;0.039269540426966794;11.941033625185137;9882.716371592443;0.0
2012.0;1.0;9.0;10.0;0.0820944115696691;0.014211151372487584;11.941033625185137;9882.716371592443;0.0
2012.0;1.0;9.0;13.0;0.17292338506340474;0.1671398240915214;11.941033625185137;9882.716371592443;0.0
2012.0;1.0;9.0;16.0;0.19347952248420455;0.36082824682433784;11.941033625185137;9882.716371592443;0.0
2012.0;1.0;10.0;7.0;0.10474482808456856;0.2854435141661078;11.941442241757358;9892.664557194012;0.0
2012.0;1.0;10.0;10.0;0.5661196398312616;0.4620681398180595;11.941442241757358;9892.664557194012;0.0
2012.0;1.0;10.0;13.0;0.3146449604434429;0.2626633763221872;11.941442241757358;9892.664557194012;0.0
2012.0;1.0;10.0;16.0;0.05360110739789028;0.14839446744145202;11.941442241757358;9892.664557194012;0.0
2012.0;1.0;11.0;7.0;0.02771564372253552;0.044031525841538834;11.94187116686522;9902.99348359728;0.0
2012.0;1.0;11.0;10.0;0.17043521809302828;0.09595079066464056;11.94187116686522;9902.99348359728;0.0
