anno;mes;dia;hora;ndig;reflectancia;rmin;rmax;nc;N;Hext;brilloSolarC;dj
2012.0;1.0;1.0;7.0;82.0;0.0844663231739971;0.0147058644311573;0.2920257948029786;0.25155227267404584;12.0305611878352;10007.674711289565;0.7484477273259542;1.0
2012.0;1.0;1.0;10.0;171.0;0.3208520050772104;0.0532336480729946;1.122737928030496;0.2502265414167862;12.0305611878352;10007.674711289565;0.7497734585832139;1.0
2012.0;1.0;1.0;13.0;195.0;0.3903512151478563;0.0720980619623229;1.3706540446551396;0.24508235103239176;12.0305611878352;10007.674711289565;0.7549176489676083;1.0
2012.0;1.0;1.0;16.0;81.0;0.0855034914960131;-0.0419066692439749;0.5174801024407468;0.22776756117464675;12.0305611878352;10007.674711289565;0.7722324388253532;1.0
2012.0;1.0;2.0;6.0;58.0;0.0440994944022835;0.0029759205508632;0.10712293116526184;0.39486081846054294;12.03044372022284;10013.514241161498;0.6051391815394571;2.0
2012.0;1.0;2.0;7.0;185.0;0.2485048605191439;0.0147058644311573;0.2920257948029786;0.8430659699593777;12.03044372022284;10013.514241161498;0.15693403004062234;2.0
2012.0;1.0;2.0;8.0;302.0;0.4785594223372508;0.0283214420065379;0.5804686714174673;0.8154310233722613;12.03044372022284;10013.514241161498;0.18456897662773875;2.0
2012.0;1.0;2.0;9.0;355.0;0.6485697994398778;-0.0615014038433946;0.7443008126901559;0.8811978779828881;12.03044372022284;10013.514241161498;0.11880212201711193;2.0
2012.0;1.0;2.0;10.0;513.0;1.0932954770533956;0.0532336480729946;1.122737928030496;0.9724709367425155;12.03044372022284;10013.514241161498;0.0275290632574845;2.0
2012.0;1.0;2.0;11.0;520.0;1.2114215628928275;0.0778135675400553;1.0359918751804702;1.0;12.03044372022284;10013.514241161498;0.0;2.0
2012.0;1.0;2.0;12.0;540.0;1.2812020639972566;0.1000791374688933;1.1288143669009236;1.0;12.03044372022284;10013.514241161498;0.0;2.0
2012.0;1.0;2.0;13.0;477.0;1.0548947971366858;0.0720980619623229;1.3706540446551396;0.7568381712248834;12.03044372022284;10013.514241161498;0.2431618287751166;2.0
2012.0;1.0;2.0;16.0;148.0;0.1958305122446594;-0.0419066692439749;0.5174801024407468;0.4249960734191732;12.03044372022284;10013.514241161498;0.5750039265808268;2.0
2012.0;1.0;3.0;6.0;44.0;0.0228074266608998;0.0029759205508632;0.10712293116526184;0.1904183902451333;12.030315133011248;10019.768256039792;0.8095816097548667;3.0
2012.0;1.0;3.0;7.0;141.0;0.1783309499301492;0.0147058644311573;0.2920257948029786;0.5900228132886406;12.030315133011248;10019.768256039792;0.4099771867113594;3.0
2012.0;1.0;3.0;8.0;206.0;0.3100739353466468;0.0283214420065379;0.5804686714174673;0.5102850803773892;12.030315133011248;10019.768256039792;0.4897149196226108;3.0
2012.0;1.0;3.0;9.0;249.0;0.4374249716360477;-0.0615014038433946;0.7443008126901559;0.6191672909833313;12.030315133011248;10019.768256039792;0.38083270901666866;3.0
2012.0;1.0;3.0;10.0;306.0;0.6255488680089871;0.0532336480729946;1.122737928030496;0.5351219538445742;12.030315133011248;10019.768256039792;0.46487804615542583;3.0
2012.0;1.0;3.0;13.0;566.0;1.266195154378868;0.0720980619623229;1.3706540446551396;0.9195576535255299;12.030315133011248;10019.768256039792;0.08044234647447013;3.0
2012.0;1.0;3.0;16.0;235.0;0.339271209419063;-0.0419066692439749;0.5174801024407468;0.6814209737477939;12.030315133011248;10019.768256039792;0.31857902625220613;3.0
2012.0;1.0;4.0;7.0;92.0;0.1002636680580874;0.0147058644311573;0.2920257948029786;0.3085166057564527;12.030175527568106;10026.427633442583;0.6914833942435473;4.0
2012.0;1.0;4.0;10.0;142.0;0.2551306570855174;0.0532336480729946;1.122737928030496;0.18877625157380906;12.030175527568106;10026.427633442583;0.8112237484261909;4.0
2012.0;1.0;4.0;13.0;268.0;0.5643266497749195;0.0720980619623229;1.3706540446551396;0.3790584267240152;12.030175527568106;10026.427633442583;0.6209415732759849;4.0
2012.0;1.0;4.0;16.0;49.0;0.0329647196957967;-0.0419066692439749;0.5174801024407468;0.133845476385291;12.030175527568106;10026.427633442583;0.866154523614709;4.0
2012.0;1.0;5.0;7.0;239.0;0.3340509299742605;0.0147058644311573;0.2920257948029786;1.0;12.030025013436976;10033.482516189615;0.0;5.0
2012.0;1.0;5.0;10.0;629.0;1.3544143771566677;0.0532336480729946;1.122737928030496;1.0;12.030025013436976;10033.482516189615;0.0;5.0
2012.0;1.0;5.0;13.0;406.0;0.8914374800546081;0.0720980619623229;1.3706540446551396;0.630961952362824;12.030025013436976;10033.482516189615;0.36903804763717596;5.0
2012.0;1.0;5.0;16.0;94.0;0.10721740343168;-0.0419066692439749;0.5174801024407468;0.2665849108775553;12.030025013436976;10033.482516189615;0.7334150891224447;5.0
2012.0;1.0;6.0;7.0;170.0;0.2241810753818565;0.0147058644311573;0.2920257948029786;0.7553557750784152;12.02986370805375;10040.92233065297;0.24464422492158477;6.0
2012.0;1.0;6.0;10.0;193.0;0.3701464005432655;0.0532336480729946;1.122737928030496;0.29631742332332134;12.02986370805375;10040.92233065297;0.7036825766766787;6.0
2012.0;1.0;6.0;13.0;78.0;0.1160306083791506;0.0720980619623229;1.3706540446551396;0.03383184629878238;12.02986370805375;10040.92233065297;0.9661681537012177;6.0
2012.0;1.0;6.0;16.0;49.0;0.0330146807886914;-0.0419066692439749;0.5174801024407468;0.13393479042599354;12.02986370805375;10040.92233065297;0.8660652095740065;6.0
